ENTRY_OFFSET,TAKE_PROFIT_OFFSET,STOP_LOSS_OFFSET,TRAIL_TRIGGER,RE_ENTRY_DISTANCE,MAX_OPEN_TRADES,MAX_CONTRACTS_PER_TRADE,TOTAL_PNL,WIN_RATE,AVERAGE_WINN,AVERAGE_LOSS,NUM_OF_TRADE,REWARD_TO_RISK,MAX_CONSECUTIVE_LOSE,SCORE
25,3200,75,1,5,10,1,3387.5,29.629629629629623,3044.53125,-1192.7631578947369,54,2.5525027578599007,7,0.011236420930425409
25,1600,75,1,5,10,1,3387.5,29.629629629629623,3044.53125,-1192.7631578947369,54,2.5525027578599007,7,0.011236420930425409
25,800,75,1,5,10,1,3387.5,29.629629629629623,3044.53125,-1192.7631578947369,54,2.5525027578599007,7,0.011236420930425409
25,6400,75,1,5,10,1,3387.5,29.629629629629623,3044.53125,-1192.7631578947369,54,2.5525027578599007,7,0.011236420930425409
75,400,175,2,5,10,1,3375.0,33.33333333333333,5365.277777777777,-2588.8888888888887,54,2.0724248927038627,6,0.01119495812256406
50,100,75,2,5,10,1,3375.0,41.50943396226416,1709.659090909091,-1104.4354838709678,53,1.5479936274021706,7,0.01119495812256406
50,100,75,1,5,10,1,3375.0,41.50943396226416,1709.659090909091,-1104.4354838709678,53,1.5479936274021706,7,0.01119495812256406
25,400,75,1,5,10,1,3375.0,29.629629629629623,3043.75,-1192.7631578947369,54,2.55184776613348,7,0.01119495812256406
25,25,50,2,2,10,1,3337.5,62.77372262773723,573.9825581395348,-902.4509803921568,137,0.6360263001654812,3,0.011070569698980015
25,25,50,1,2,10,1,3337.5,62.77372262773723,573.9825581395348,-902.4509803921568,137,0.6360263001654812,3,0.011070569698980015
75,6400,100,2,5,10,1,3325.0,20.37037037037037,6218.181818181818,-1513.3720930232555,54,4.108825481088255,7,0.011029106891118667
75,12800,100,2,5,10,1,3325.0,20.37037037037037,6218.181818181818,-1513.3720930232555,54,4.108825481088255,7,0.011029106891118667
75,1600,100,2,5,10,1,3325.0,20.37037037037037,6218.181818181818,-1513.3720930232555,54,4.108825481088255,7,0.011029106891118667
75,3200,100,2,5,10,1,3325.0,20.37037037037037,6218.181818181818,-1513.3720930232555,54,4.108825481088255,7,0.011029106891118667
75,400,100,1,2,10,1,3312.5,34.0,2855.1470588235293,-1437.3737373737374,150,1.9863637303129265,9,0.010987644083257319
100,200,125,2,5,10,1,3300.0,38.88888888888889,3200.0,-1936.3636363636365,54,1.6525821596244132,5,0.01094618127539597
75,200,200,2,10,10,1,6575.0,55.172413793103445,2608.59375,-2704.8076923076924,29,0.9644285460362602,3,0.010904718467534621
25,800,25,1,10,10,1,6462.5,17.24137931034483,3597.5,-480.2083333333333,29,7.491540130151844,7,0.010718135832158554
25,1600,25,1,10,10,1,6462.5,17.24137931034483,3597.5,-480.2083333333333,29,7.491540130151844,7,0.010718135832158554
25,6400,25,1,10,10,1,6462.5,17.24137931034483,3597.5,-480.2083333333333,29,7.491540130151844,7,0.010718135832158554
75,400,10,2,10,10,1,6462.5,10.344827586206897,5170.833333333333,-348.0769230769231,29,14.855432780847144,16,0.010718135832158554
25,3200,25,1,10,10,1,6462.5,17.24137931034483,3597.5,-480.2083333333333,29,7.491540130151844,7,0.010718135832158554
25,12800,25,1,10,10,1,6462.5,17.24137931034483,3597.5,-480.2083333333333,29,7.491540130151844,7,0.010718135832158554
10,400,50,2,10,10,1,6437.5,17.24137931034483,5202.5,-815.625,29,6.378544061302682,9,0.010676673024297206
50,800,200,2,10,10,1,6412.5,34.48275862068966,5732.5,-2679.6052631578946,29,2.1393076356493985,6,0.010635210216435856
25,25,100,1,5,10,1,3162.5,74.07407407407408,604.0625,-1500.0,54,0.4027083333333333,2,0.010490090388921137
25,25,100,2,5,10,1,3162.5,74.07407407407408,604.0625,-1500.0,54,0.4027083333333333,2,0.010490090388921137
50,200,175,1,10,10,1,6225.0,51.72413793103448,2644.1666666666665,-2388.3928571428573,29,1.1070903426791276,3,0.010324239157475745
50,400,25,2,5,10,1,3112.5,11.320754716981131,5406.25,-623.936170212766,53,8.66474850809889,12,0.010324239157475745
75,400,200,1,10,10,1,6225.0,51.72413793103448,2772.5,-2525.8928571428573,29,1.0976316719688934,3,0.010324239157475745
10,50,10,2,10,10,1,6212.5,37.93103448275862,957.9545454545456,-240.27777777777777,29,3.9868628481345247,5,0.01030350775354507
10,50,10,1,10,10,1,6212.5,37.93103448275862,957.9545454545456,-240.27777777777777,29,3.9868628481345247,5,0.01030350775354507
25,200,25,2,10,10,1,6162.5,20.689655172413797,2747.9166666666665,-448.9130434782609,29,6.121267150928167,5,0.010220582137822374
25,200,25,1,10,10,1,6162.5,20.689655172413797,2747.9166666666665,-448.9130434782609,29,6.121267150928167,5,0.010220582137822374
100,800,175,1,5,10,1,3075.0,48.14814814814815,2750.480769230769,-2444.1964285714284,54,1.1253108535300316,4,0.010199850733891699
10,1600,75,2,10,10,1,6112.5,17.24137931034483,6732.5,-1147.9166666666667,29,5.86497277676951,10,0.010137656522099676
10,6400,75,2,10,10,1,6112.5,17.24137931034483,6732.5,-1147.9166666666667,29,5.86497277676951,10,0.010137656522099676
10,12800,75,2,10,10,1,6112.5,17.24137931034483,6732.5,-1147.9166666666667,29,5.86497277676951,10,0.010137656522099676
10,3200,75,2,10,10,1,6112.5,17.24137931034483,6732.5,-1147.9166666666667,29,5.86497277676951,10,0.010137656522099676
75,25,150,2,10,10,1,6050.0,89.65517241379311,484.61538461538464,-2183.333333333333,29,0.2219612448620082,1,0.010033999502446305
75,25,150,1,10,10,1,6050.0,89.65517241379311,484.61538461538464,-2183.333333333333,29,0.2219612448620082,1,0.010033999502446305
25,6400,125,2,10,10,1,6037.5,24.13793103448276,6580.357142857143,-1819.3181818181815,29,3.616935843669136,8,0.010013268098515632
25,1600,125,2,10,10,1,6037.5,24.13793103448276,6580.357142857143,-1819.3181818181815,29,3.616935843669136,8,0.010013268098515632
25,12800,125,2,10,10,1,6037.5,24.13793103448276,6580.357142857143,-1819.3181818181815,29,3.616935843669136,8,0.010013268098515632
25,3200,125,2,10,10,1,6037.5,24.13793103448276,6580.357142857143,-1819.3181818181815,29,3.616935843669136,8,0.010013268098515632
75,800,200,1,1,10,1,2987.5,49.67741935483871,2809.9025974025976,-2754.727564102564,310,1.0200292159627802,9,0.009909611078862261
100,100,10,2,5,10,1,2962.5,18.51851851851852,2113.75,-413.0681818181818,54,5.117193947730399,11,0.009826685463139563
100,400,25,1,5,10,1,2962.5,20.37037037037037,3071.590909090909,-716.8604651162791,54,4.284782127847821,12,0.009826685463139563
100,100,10,1,5,10,1,2962.5,18.51851851851852,2113.75,-413.0681818181818,54,5.117193947730399,11,0.009826685463139563
100,50,175,1,10,10,1,5925.0,79.3103448275862,898.3695652173913,-2456.25,29,0.3657484234981745,2,0.009826685463139563
100,50,175,2,10,10,1,5925.0,79.3103448275862,898.3695652173913,-2456.25,29,0.3657484234981745,2,0.009826685463139563
25,800,100,2,10,10,1,5925.0,20.689655172413797,6416.666666666667,-1416.304347826087,29,4.530570478383218,10,0.009826685463139563
25,800,150,2,10,10,1,5912.5,27.58620689655172,6267.1875,-2105.9523809523807,29,2.9759397964951955,7,0.00980595405920889
100,12800,175,1,5,10,1,2937.5,48.14814814814815,2745.192307692308,-2444.1964285714284,54,1.123147172462241,4,0.009743759847416867
100,1600,175,1,5,10,1,2937.5,48.14814814814815,2745.192307692308,-2444.1964285714284,54,1.123147172462241,4,0.009743759847416867
10,1600,125,2,5,10,1,2937.5,19.230769230769237,7863.75,-1802.3809523809523,52,4.362978863936592,9,0.009743759847416867
100,6400,175,1,5,10,1,2937.5,48.14814814814815,2745.192307692308,-2444.1964285714284,54,1.123147172462241,4,0.009743759847416867
100,3200,175,1,5,10,1,2937.5,48.14814814814815,2745.192307692308,-2444.1964285714284,54,1.123147172462241,4,0.009743759847416867
50,100,25,2,1,10,1,2925.0,26.373626373626376,1685.4166666666667,-589.179104477612,273,2.860618534937724,13,0.009702297039555519
100,800,125,2,5,10,1,2925.0,24.074074074074076,6292.307692307692,-1923.780487804878,54,3.270803364622699,6,0.009702297039555519
75,800,75,2,5,10,1,2925.0,16.666666666666664,6422.222222222223,-1219.4444444444443,54,5.266514806378133,9,0.009702297039555519
50,100,25,1,1,10,1,2925.0,26.373626373626376,1685.4166666666667,-589.179104477612,273,2.860618534937724,13,0.009702297039555519
25,25,75,2,10,10,1,5812.5,79.3103448275862,515.2173913043479,-1006.25,29,0.512017283283824,1,0.009640102827763496
25,25,75,1,10,10,1,5812.5,79.3103448275862,515.2173913043479,-1006.25,29,0.512017283283824,1,0.009640102827763496
75,3200,200,1,10,10,1,5787.5,51.72413793103448,2743.333333333333,-2525.8928571428573,29,1.0860845999764346,3,0.009598640019902148
75,12800,200,1,10,10,1,5787.5,51.72413793103448,2743.333333333333,-2525.8928571428573,29,1.0860845999764346,3,0.009598640019902148
75,1600,200,1,10,10,1,5787.5,51.72413793103448,2743.333333333333,-2525.8928571428573,29,1.0860845999764346,3,0.009598640019902148
75,6400,200,1,10,10,1,5787.5,51.72413793103448,2743.333333333333,-2525.8928571428573,29,1.0860845999764346,3,0.009598640019902148
75,400,200,2,5,10,1,2887.5,35.18518518518518,5347.368421052632,-2820.3571428571427,54,1.8959898162526745,6,0.009577908615971473
10,3200,75,2,5,10,1,2875.0,15.384615384615383,7287.5,-1259.659090909091,52,5.785295444294091,13,0.009536445808110125
10,12800,75,2,5,10,1,2875.0,15.384615384615383,7287.5,-1259.659090909091,52,5.785295444294091,13,0.009536445808110125
10,6400,75,2,5,10,1,2875.0,15.384615384615383,7287.5,-1259.659090909091,52,5.785295444294091,13,0.009536445808110125
10,1600,75,2,5,10,1,2875.0,15.384615384615383,7287.5,-1259.659090909091,52,5.785295444294091,13,0.009536445808110125
25,1600,50,1,1,10,1,2862.5,20.32520325203252,3541.5,-888.8392857142857,246,3.984409844299347,16,0.009494983000248777
25,12800,50,1,1,10,1,2862.5,20.32520325203252,3541.5,-888.8392857142857,246,3.984409844299347,16,0.009494983000248777
25,6400,50,1,1,10,1,2862.5,20.32520325203252,3541.5,-888.8392857142857,246,3.984409844299347,16,0.009494983000248777
25,3200,50,1,1,10,1,2862.5,20.32520325203252,3541.5,-888.8392857142857,246,3.984409844299347,16,0.009494983000248777
50,200,200,2,2,10,1,2825.0,49.64028776978417,2882.608695652174,-2801.0714285714284,139,1.029109313760817,7,0.009370594576664731
75,3200,175,1,10,10,1,5637.5,48.27586206896552,2862.5,-2295.833333333333,29,1.2468239564428312,3,0.009349863172734058
75,6400,175,1,10,10,1,5637.5,48.27586206896552,2862.5,-2295.833333333333,29,1.2468239564428312,3,0.009349863172734058
75,1600,175,1,10,10,1,5637.5,48.27586206896552,2862.5,-2295.833333333333,29,1.2468239564428312,3,0.009349863172734058
75,12800,175,1,10,10,1,5637.5,48.27586206896552,2862.5,-2295.833333333333,29,1.2468239564428312,3,0.009349863172734058
75,25,175,2,10,10,1,5612.5,89.65517241379311,484.61538461538464,-2329.1666666666665,29,0.2080638502820971,1,0.00930840036487271
75,25,175,1,10,10,1,5612.5,89.65517241379311,484.61538461538464,-2329.1666666666665,29,0.2080638502820971,1,0.00930840036487271
75,6400,175,2,1,10,1,2800.0,30.64516129032258,5648.421052631579,-2482.7906976744184,310,2.275029086391513,14,0.009287668960942035
25,25,10,1,2,10,1,2800.0,40.87591240875913,604.0178571428571,-383.0246913580247,137,1.576968458616323,5,0.009287668960942035
10,25,125,1,5,10,1,2800.0,76.92307692307693,581.5625,-1705.2083333333333,52,0.3410507025045816,2,0.009287668960942035
10,25,125,2,5,10,1,2800.0,76.92307692307693,581.5625,-1705.2083333333333,52,0.3410507025045816,2,0.009287668960942035
75,3200,175,2,1,10,1,2800.0,30.64516129032258,5648.421052631579,-2482.7906976744184,310,2.275029086391513,14,0.009287668960942035
75,12800,175,2,1,10,1,2800.0,30.64516129032258,5648.421052631579,-2482.7906976744184,310,2.275029086391513,14,0.009287668960942035
25,25,10,2,2,10,1,2800.0,40.87591240875913,604.0178571428571,-383.0246913580247,137,1.576968458616323,5,0.009287668960942035
100,50,150,2,10,10,1,5587.5,75.86206896551724,908.5227272727273,-2057.1428571428573,29,0.4416429924242424,3,0.00926693755701136
100,50,150,1,10,10,1,5587.5,75.86206896551724,908.5227272727273,-2057.1428571428573,29,0.4416429924242424,3,0.00926693755701136
10,800,75,2,10,10,1,5587.5,17.24137931034483,6627.5,-1147.9166666666667,29,5.773502722323049,10,0.00926693755701136
10,1600,150,2,1,10,1,2787.5,24.46351931330472,6709.429824561404,-2157.1022727272725,233,3.1103902255309026,15,0.009246206153080687
50,75,175,2,1,10,1,2775.0,64.83516483516483,1328.1073446327684,-2419.7916666666665,273,0.5488519375150486,4,0.009204743345219339
50,75,175,1,1,10,1,2775.0,64.83516483516483,1328.1073446327684,-2419.7916666666665,273,0.5488519375150486,4,0.009204743345219339
50,75,25,2,5,10,1,2750.0,30.18867924528302,1485.15625,-567.9054054054054,53,2.615147233789411,8,0.009121817729496641
50,75,25,1,5,10,1,2750.0,30.18867924528302,1485.15625,-567.9054054054054,53,2.615147233789411,8,0.009121817729496641
75,800,25,2,10,10,1,5487.5,10.344827586206897,6079.166666666667,-490.38461538461536,29,12.396732026143791,16,0.009101086325565968
75,3200,25,2,10,10,1,5487.5,10.344827586206897,6079.166666666667,-490.38461538461536,29,12.396732026143791,16,0.009101086325565968
75,12800,25,2,10,10,1,5487.5,10.344827586206897,6079.166666666667,-490.38461538461536,29,12.396732026143791,16,0.009101086325565968
50,25,200,1,10,10,1,5487.5,89.65517241379311,521.1538461538462,-2687.5,29,0.1939177101967799,1,0.009101086325565968
75,6400,25,2,10,10,1,5487.5,10.344827586206897,6079.166666666667,-490.38461538461536,29,12.396732026143791,16,0.009101086325565968
50,25,200,2,10,10,1,5487.5,89.65517241379311,521.1538461538462,-2687.5,29,0.1939177101967799,1,0.009101086325565968
75,1600,25,2,10,10,1,5487.5,10.344827586206897,6079.166666666667,-490.38461538461536,29,12.396732026143791,16,0.009101086325565968
75,800,75,1,5,10,1,2737.5,25.925925925925924,3433.928571428572,-1133.4375,54,3.0296585135294816,9,0.009080354921635293
100,400,75,1,10,10,1,5437.5,31.03448275862069,2923.6111111111118,-1043.75,29,2.801064537591484,6,0.00901816070984327
100,400,200,1,10,10,1,5412.5,51.72413793103448,2781.6666666666665,-2593.75,29,1.0724497991967872,3,0.008976697901981922
25,400,100,2,10,10,1,5362.5,24.13793103448276,5207.142857142857,-1413.0681818181818,29,3.684990522143719,10,0.008893772286259226
50,50,50,1,5,10,1,2675.0,45.28301886792453,1163.0208333333333,-870.2586206896551,53,1.336408287931319,5,0.008873040882328551
50,50,50,2,5,10,1,2675.0,45.28301886792453,1163.0208333333333,-870.2586206896551,53,1.336408287931319,5,0.008873040882328551
10,400,50,1,5,10,1,2662.5,23.07692307692308,3484.375,-978.75,52,3.5600255427841634,9,0.008831578074467203
10,25,150,2,5,10,1,2637.5,80.76923076923077,581.547619047619,-2178.75,52,0.2669180121847936,1,0.008748652458744507
10,25,150,1,5,10,1,2637.5,80.76923076923077,581.547619047619,-2178.75,52,0.2669180121847936,1,0.008748652458744507
10,10,125,1,10,10,1,5237.5,96.55172413793105,251.3392857142857,-1800.0,29,0.1396329365079365,1,0.008686458246952484
10,10,125,2,10,10,1,5237.5,96.55172413793105,251.3392857142857,-1800.0,29,0.1396329365079365,1,0.008686458246952484
10,10,100,2,10,10,1,5237.5,96.55172413793105,251.3392857142857,-1800.0,29,0.1396329365079365,1,0.008686458246952484
10,10,100,1,10,10,1,5237.5,96.55172413793105,251.3392857142857,-1800.0,29,0.1396329365079365,1,0.008686458246952484
100,200,150,2,1,10,1,2612.5,42.25352112676056,2951.9166666666665,-2147.19512195122,355,1.3747780238920126,10,0.008665726843021809
25,100,25,2,10,10,1,5225.0,31.03448275862069,1606.9444444444443,-461.875,29,3.479176063749812,5,0.008665726843021809
25,100,25,1,10,10,1,5225.0,31.03448275862069,1606.9444444444443,-461.875,29,3.479176063749812,5,0.008665726843021809
100,3200,50,2,10,10,1,5187.5,13.79310344827586,6431.25,-821.5,29,7.828667072428485,9,0.008603532631229788
100,6400,50,2,10,10,1,5187.5,13.79310344827586,6431.25,-821.5,29,7.828667072428485,9,0.008603532631229788
100,12800,50,2,10,10,1,5187.5,13.79310344827586,6431.25,-821.5,29,7.828667072428485,9,0.008603532631229788
100,1600,50,2,10,10,1,5187.5,13.79310344827586,6431.25,-821.5,29,7.828667072428485,9,0.008603532631229788
100,100,100,1,5,10,1,2587.5,48.14814814814815,1780.2884615384614,-1560.7142857142858,54,1.1406882591093117,5,0.008582801227299113
10,800,125,2,10,10,1,5175.0,24.13793103448276,6416.071428571428,-1806.25,29,3.552150271873455,8,0.008582801227299113
100,100,100,2,5,10,1,2587.5,48.14814814814815,1780.2884615384614,-1560.7142857142858,54,1.1406882591093117,5,0.008582801227299113
100,800,100,2,5,10,1,2562.5,20.37037037037037,6475.0,-1596.8023255813953,54,4.054979064263608,9,0.008499875611576417
10,10,25,2,2,10,1,2537.5,61.832061068702295,407.25308641975306,-609.0,131,0.668724279835391,4,0.008416949995853719
10,10,25,1,2,10,1,2537.5,61.832061068702295,407.25308641975306,-609.0,131,0.668724279835391,4,0.008416949995853719
75,400,175,1,10,10,1,5050.0,48.27586206896552,2820.535714285714,-2295.833333333333,29,1.2285455016852476,3,0.00837548718799237
75,75,175,1,1,10,1,2512.5,65.48387096774194,1297.536945812808,-2438.200934579439,310,0.5321698172659497,4,0.008334024380131023
75,75,175,2,1,10,1,2512.5,65.48387096774194,1297.536945812808,-2438.200934579439,310,0.5321698172659497,4,0.008334024380131023
75,400,100,2,5,10,1,2512.5,22.22222222222222,5484.375,-1507.142857142857,54,3.638921800947867,7,0.008334024380131023
100,400,50,1,10,10,1,5012.5,24.13793103448276,3248.214285714286,-805.6818181818181,29,4.031634092282894,7,0.008313292976200348
25,50,25,2,10,10,1,4987.5,44.82758620689656,952.8846153846154,-462.5,29,2.06029106029106,3,0.008271830168339
25,50,25,1,10,10,1,4987.5,44.82758620689656,952.8846153846154,-462.5,29,2.06029106029106,3,0.008271830168339
100,400,25,2,2,10,1,2487.5,10.32258064516129,5641.40625,-631.4748201438849,155,8.933699444602677,30,0.008251098764408325
75,200,175,2,10,10,1,4975.0,51.72413793103448,2614.1666666666665,-2445.535714285714,29,1.068954606304004,3,0.008251098764408325
25,6400,75,2,10,10,1,4962.5,17.24137931034483,6662.5,-1181.25,29,5.64021164021164,10,0.008230367360477652
25,12800,75,2,10,10,1,4962.5,17.24137931034483,6662.5,-1181.25,29,5.64021164021164,10,0.008230367360477652
25,3200,75,2,10,10,1,4962.5,17.24137931034483,6662.5,-1181.25,29,5.64021164021164,10,0.008230367360477652
25,1600,75,2,10,10,1,4962.5,17.24137931034483,6662.5,-1181.25,29,5.64021164021164,10,0.008230367360477652
10,10,150,1,10,10,1,4887.5,96.55172413793105,251.3392857142857,-2150.0,29,0.1169019933554817,1,0.008105978936893606
10,10,150,2,10,10,1,4887.5,96.55172413793105,251.3392857142857,-2150.0,29,0.1169019933554817,1,0.008105978936893606
100,400,50,1,5,10,1,2437.5,27.77777777777778,2785.0,-1008.6538461538462,54,2.761105815061964,7,0.008085247532962933
10,200,10,2,10,10,1,4862.5,13.79310344827586,2690.625,-236.0,29,11.400953389830509,8,0.008064516129032258
10,200,10,1,10,10,1,4862.5,13.79310344827586,2690.625,-236.0,29,11.400953389830509,8,0.008064516129032258
10,3200,100,2,2,10,1,2425.0,18.3206106870229,6805.208333333333,-1503.738317757009,131,4.525526983633727,23,0.008043784725101585
10,1600,100,2,2,10,1,2425.0,18.3206106870229,6805.208333333333,-1503.738317757009,131,4.525526983633727,23,0.008043784725101585
10,6400,100,2,2,10,1,2425.0,18.3206106870229,6805.208333333333,-1503.738317757009,131,4.525526983633727,23,0.008043784725101585
10,12800,100,2,2,10,1,2425.0,18.3206106870229,6805.208333333333,-1503.738317757009,131,4.525526983633727,23,0.008043784725101585
75,200,200,1,10,10,1,4775.0,55.172413793103445,2496.09375,-2704.8076923076924,29,0.922835940277284,3,0.007919396301517539
50,200,75,2,10,10,1,4762.5,34.48275862068966,2742.5,-1192.7631578947369,29,2.299282956425813,5,0.007898664897586864
100,50,200,1,10,10,1,4750.0,79.3103448275862,898.3695652173913,-2652.083333333333,29,0.3387410772225827,2,0.00787793349365619
