ENTRY_OFFSET,TAKE_PROFIT_OFFSET,STOP_LOSS_OFFSET,TRAIL_TRIGGER,RE_ENTRY_DISTANCE,MAX_OPEN_TRADES,MAX_CONTRACTS_PER_TRADE,TOTAL_PNL,WIN_RATE,AVERAGE_WINN,AVERAGE_LOSS,NUM_OF_TRADE,REWARD_TO_RISK
10,75,50,2,5,10,1,25287.5,22.110552763819097,1204.971590909091,-356.81451612903226,796,3.37702513894739
10,75,50,2,10,10,1,23612.5,22.71386430678466,1182.6298701298701,-369.03625954198475,678,3.204644095400398
10,75,75,1,1,10,1,11712.5,25.64102564102564,1214.7727272727273,-417.59404388714734,858,2.9089800131369055
10,75,75,1,2,10,1,7362.5,25.53191489361702,1211.111111111111,-422.8968253968254,846,2.8638453598573705
10,75,75,1,5,10,1,13925.0,25.628140703517587,1193.014705882353,-421.91722972972974,796,2.827603666829558
10,75,75,1,10,10,1,15362.5,26.253687315634217,1174.5786516853932,-439.75,678,2.6710145575563233
10,75,75,2,1,10,1,11712.5,25.64102564102564,1214.7727272727273,-417.59404388714734,858,2.9089800131369055
10,75,75,2,2,10,1,7362.5,25.53191489361702,1211.111111111111,-422.8968253968254,846,2.8638453598573705
10,75,75,2,5,10,1,13925.0,25.628140703517587,1193.014705882353,-421.91722972972974,796,2.827603666829558
10,75,75,2,10,10,1,15362.5,26.253687315634217,1174.5786516853932,-439.75,678,2.6710145575563233
10,75,100,1,1,10,1,23075.0,29.603729603729604,1201.5748031496064,-456.6225165562914,858,2.6314401055198053
10,75,100,1,2,10,1,19787.5,29.550827423167846,1198.2,-462.751677852349,846,2.589293691080493
10,75,100,1,5,10,1,21512.5,29.145728643216078,1181.896551724138,-461.2145390070922,796,2.5625743591443104
10,75,100,1,10,10,1,23500.0,29.793510324483773,1167.2029702970297,-481.8802521008403,678,2.4221846925837
10,75,100,2,1,10,1,23075.0,29.603729603729604,1201.5748031496064,-456.6225165562914,858,2.6314401055198053
10,75,100,2,2,10,1,19787.5,29.550827423167846,1198.2,-462.751677852349,846,2.589293691080493
10,75,100,2,5,10,1,21512.5,29.145728643216078,1181.896551724138,-461.2145390070922,796,2.5625743591443104
10,75,100,2,10,10,1,23500.0,29.793510324483773,1167.2029702970297,-481.8802521008403,678,2.4221846925837
10,75,125,1,1,10,1,24750.0,32.16783216783217,1195.7427536231885,-457.43127147766324,858,2.6140380603200137
10,75,125,1,2,10,1,21850.0,32.15130023640662,1192.5551470588234,-463.80662020905925,846,2.5712335596272498
10,75,125,1,5,10,1,26425.0,31.909547738693465,1177.263779527559,-462.26937269372695,796,2.5467051227457076
10,75,125,1,10,10,1,23475.0,32.15339233038348,1163.9908256880733,-489.3478260869565,678,2.37865739589744
10,75,125,2,1,10,1,24750.0,32.16783216783217,1195.7427536231885,-457.43127147766324,858,2.6140380603200137
10,75,125,2,2,10,1,21850.0,32.15130023640662,1192.5551470588234,-463.80662020905925,846,2.5712335596272498
10,75,125,2,5,10,1,26425.0,31.909547738693465,1177.263779527559,-462.26937269372695,796,2.5467051227457076
10,75,125,2,10,10,1,23475.0,32.15339233038348,1163.9908256880733,-489.3478260869565,678,2.37865739589744
10,75,150,1,1,10,1,16900.0,34.032634032634036,1188.8698630136987,-508.2155477031802,858,2.3393024247027756
10,75,150,1,2,10,1,15212.5,34.04255319148936,1185.763888888889,-515.5017921146954,846,2.300212932383104
10,75,150,1,5,10,1,18562.5,33.91959798994975,1170.9259259259259,-510.9790874524715,796,2.291533948607709
10,75,150,1,10,10,1,19162.5,34.51327433628318,1157.58547008547,-538.1193693693693,678,2.1511685621762004
10,75,150,2,1,10,1,16900.0,34.032634032634036,1188.8698630136987,-508.2155477031802,858,2.3393024247027756
10,75,150,2,2,10,1,15212.5,34.04255319148936,1185.763888888889,-515.5017921146954,846,2.300212932383104
10,75,150,2,5,10,1,18562.5,33.91959798994975,1170.9259259259259,-510.9790874524715,796,2.291533948607709
10,75,150,2,10,10,1,19162.5,34.51327433628318,1157.58547008547,-538.1193693693693,678,2.1511685621762004
10,75,175,1,1,10,1,29237.5,35.8974358974359,1191.2337662337663,-532.8181818181819,858,2.2357228166816974
10,75,175,1,2,10,1,27550.0,35.9338061465721,1188.3223684210527,-540.6826568265683,846,2.19781854183317
10,75,175,1,5,10,1,27112.5,35.92964824120603,1174.4755244755245,-530.8823529411765,796,2.2123084671561126
10,75,175,1,10,10,1,24587.5,36.57817109144543,1163.9112903225807,-552.9651162790698,678,2.1048548200555555
10,75,175,2,1,10,1,29237.5,35.8974358974359,1191.2337662337663,-532.8181818181819,858,2.2357228166816974
10,75,175,2,2,10,1,27550.0,35.9338061465721,1188.3223684210527,-540.6826568265683,846,2.19781854183317
10,75,175,2,5,10,1,27112.5,35.92964824120603,1174.4755244755245,-530.8823529411765,796,2.2123084671561126
10,75,175,2,10,10,1,24587.5,36.57817109144543,1163.9112903225807,-552.9651162790698,678,2.1048548200555555
10,75,200,1,1,10,1,22412.5,36.82983682983683,1189.636075949367,-572.3247232472324,858,2.0786033306400933
10,75,200,1,2,10,1,21787.5,36.87943262411347,1186.7788461538462,-580.8988764044943,846,2.0430042032435654
10,75,200,1,5,10,1,21287.5,36.93467336683417,1173.2142857142858,-570.4183266932271,796,2.0567612063159473
10,75,200,1,10,10,1,16937.5,37.75811209439528,1162.79296875,-592.8909952606635,678,1.9612255508093523
10,75,200,2,1,10,1,22412.5,36.82983682983683,1189.636075949367,-572.3247232472324,858,2.0786033306400933
10,75,200,2,2,10,1,21787.5,36.87943262411347,1186.7788461538462,-580.8988764044943,846,2.0430042032435654
10,75,200,2,5,10,1,21287.5,36.93467336683417,1173.2142857142858,-570.4183266932271,796,2.0567612063159473
10,75,200,2,10,10,1,16937.5,37.75811209439528,1162.79296875,-592.8909952606635,678,1.9612255508093523
10,100,10,1,1,10,1,47137.5,13.51981351981352,1623.7068965517242,-222.20350404312669,858,7.307296541266895
10,100,10,1,2,10,1,43237.5,13.238770685579196,1623.6607142857142,-224.62534059945503,846,7.228306076031625
10,100,10,1,5,10,1,46337.5,13.06532663316583,1584.1346153846155,-222.32658959537574,796,7.1252593685157875
10,100,10,1,10,10,1,41662.5,13.569321533923304,1553.5326086956522,-231.740614334471,678,6.7037563232374975
10,100,10,2,1,10,1,47137.5,13.51981351981352,1623.7068965517242,-222.20350404312669,858,7.307296541266895
10,100,10,2,2,10,1,43237.5,13.238770685579196,1623.6607142857142,-224.62534059945503,846,7.228306076031625
10,100,10,2,5,10,1,46337.5,13.06532663316583,1584.1346153846155,-222.32658959537574,796,7.1252593685157875
10,100,10,2,10,10,1,41662.5,13.569321533923304,1553.5326086956522,-231.740614334471,678,6.7037563232374975
10,100,25,1,1,10,1,43537.5,16.783216783216783,1613.3680555555557,-284.9439775910364,858,5.6620535348570495
10,100,25,1,2,10,1,39637.5,16.548463356973993,1613.0357142857142,-288.1728045325779,846,5.597459888354456
10,100,25,1,5,10,1,43725.0,16.331658291457288,1584.423076923077,-288.25075075075074,796,5.4966832620433355
10,100,25,1,10,10,1,42850.0,16.8141592920354,1560.0877192982457,-297.6950354609929,678,5.2405567223598
10,100,25,2,1,10,1,43537.5,16.783216783216783,1613.3680555555557,-284.9439775910364,858,5.6620535348570495
10,100,25,2,2,10,1,39637.5,16.548463356973993,1613.0357142857142,-288.1728045325779,846,5.597459888354456
10,100,25,2,5,10,1,43725.0,16.331658291457288,1584.423076923077,-288.25075075075074,796,5.4966832620433355
10,100,25,2,10,10,1,42850.0,16.8141592920354,1560.0877192982457,-297.6950354609929,678,5.2405567223598
10,100,50,1,1,10,1,50287.5,20.27972027972028,1583.7643678160919,-366.30116959064327,858,4.323667242411522
10,100,50,1,2,10,1,44800.0,20.094562647754138,1582.7941176470588,-370.6360946745562,846,4.2704802375949384
10,100,50,1,5,10,1,54987.5,20.100502512562816,1557.65625,-368.39622641509436,796,4.228209026888604
10,100,50,1,10,10,1,48375.0,20.353982300884958,1542.391304347826,-382.31481481481484,678,4.034348773784577
10,100,50,2,1,10,1,50287.5,20.27972027972028,1583.7643678160919,-366.30116959064327,858,4.323667242411522
10,100,50,2,2,10,1,44800.0,20.094562647754138,1582.7941176470588,-370.6360946745562,846,4.2704802375949384
10,100,50,2,5,10,1,54987.5,20.100502512562816,1557.65625,-368.39622641509436,796,4.228209026888604
10,100,50,2,10,10,1,48375.0,20.353982300884958,1542.391304347826,-382.31481481481484,678,4.034348773784577
10,100,75,1,1,10,1,51512.5,24.475524475524477,1562.0238095238096,-427.85493827160496,858,3.6508257117093907
10,100,75,1,2,10,1,46737.5,24.349881796690305,1560.8009708737864,-433.203125,846,3.6029310058042316
10,100,75,1,5,10,1,53412.5,24.371859296482413,1540.5927835051546,-432.890365448505,796,3.5588520938990906
10,100,75,1,10,10,1,49825.0,24.778761061946902,1530.0595238095239,-452.3529411764706,678,3.3824462815034986
10,100,75,2,1,10,1,51512.5,24.475524475524477,1562.0238095238096,-427.85493827160496,858,3.6508257117093907
10,100,75,2,2,10,1,46737.5,24.349881796690305,1560.8009708737864,-433.203125,846,3.6029310058042316
10,100,75,2,5,10,1,53412.5,24.371859296482413,1540.5927835051546,-432.890365448505,796,3.5588520938990906
10,100,75,2,10,10,1,49825.0,24.778761061946902,1530.0595238095239,-452.3529411764706,678,3.3824462815034986
10,100,100,1,1,10,1,65187.5,28.205128205128204,1552.1694214876034,-474.31006493506493,858,3.272478355904385
10,100,100,1,2,10,1,61475.0,28.132387706855795,1550.9453781512605,-480.55098684210526,846,3.2274314705774496
10,100,100,1,5,10,1,63550.0,27.63819095477387,1534.7727272727273,-480.03472222222223,796,3.1972119020220284
10,100,100,1,10,10,1,62437.5,28.31858407079646,1527.4739583333333,-499.43415637860085,678,3.058409079204861
10,100,100,2,1,10,1,65187.5,28.205128205128204,1552.1694214876034,-474.31006493506493,858,3.272478355904385
10,100,100,2,2,10,1,61475.0,28.132387706855795,1550.9453781512605,-480.55098684210526,846,3.2274314705774496
10,100,100,2,5,10,1,63550.0,27.63819095477387,1534.7727272727273,-480.03472222222223,796,3.1972119020220284
10,100,100,2,10,10,1,62437.5,28.31858407079646,1527.4739583333333,-499.43415637860085,678,3.058409079204861
10,100,125,1,1,10,1,73312.5,31.002331002331,1548.7781954887218,-480.78547297297297,858,3.2213498172308244
10,100,125,1,2,10,1,69987.5,30.969267139479907,1547.6145038167938,-487.37157534246575,846,3.1754303741027936
10,100,125,1,5,10,1,75837.5,30.65326633165829,1532.7868852459017,-487.2282608695652,796,3.1459318113245502
10,100,125,1,10,10,1,66350.0,30.678466076696164,1530.6490384615386,-518.0851063829788,678,2.9544355157163165
10,100,125,2,1,10,1,73312.5,31.002331002331,1548.7781954887218,-480.78547297297297,858,3.2213498172308244
10,100,125,2,2,10,1,69987.5,30.969267139479907,1547.6145038167938,-487.37157534246575,846,3.1754303741027936
10,100,125,2,5,10,1,75837.5,30.65326633165829,1532.7868852459017,-487.2282608695652,796,3.1459318113245502
10,100,125,2,10,10,1,66350.0,30.678466076696164,1530.6490384615386,-518.0851063829788,678,2.9544355157163165
10,100,150,1,1,10,1,71787.5,32.86713286713287,1540.7801418439717,-537.4565972222222,858,2.866799197939523
10,100,150,1,2,10,1,69675.0,32.860520094562645,1539.568345323741,-545.0264084507043,846,2.824759170294387
10,100,150,1,5,10,1,74300.0,32.663316582914575,1525.0961538461538,-542.3507462686567,796,2.8120107962213226
10,100,150,1,10,10,1,68362.5,33.03834808259587,1521.875,-574.5594713656387,678,2.6487684493003645
10,100,150,2,1,10,1,71787.5,32.86713286713287,1540.7801418439717,-537.4565972222222,858,2.866799197939523
10,100,150,2,2,10,1,69675.0,32.860520094562645,1539.568345323741,-545.0264084507043,846,2.824759170294387
10,100,150,2,5,10,1,74300.0,32.663316582914575,1525.0961538461538,-542.3507462686567,796,2.8120107962213226
10,100,150,2,10,10,1,68362.5,33.03834808259587,1521.875,-574.5594713656387,678,2.6487684493003645
10,100,175,1,1,10,1,86462.5,34.731934731934736,1541.023489932886,-567.8571428571429,858,2.713752057743447
10,100,175,1,2,10,1,84350.0,34.751773049645394,1539.8809523809523,-576.0869565217391,846,2.6730008984725964
10,100,175,1,5,10,1,85187.5,34.67336683417086,1526.268115942029,-568.6538461538462,796,2.684002097699882
10,100,175,1,10,10,1,79975.0,35.39823008849557,1523.4375,-586.7579908675799,678,2.596364299610895
10,100,175,2,1,10,1,86462.5,34.731934731934736,1541.023489932886,-567.8571428571429,858,2.713752057743447
10,100,175,2,2,10,1,84350.0,34.751773049645394,1539.8809523809523,-576.0869565217391,846,2.6730008984725964
10,100,175,2,5,10,1,85187.5,34.67336683417086,1526.268115942029,-568.6538461538462,796,2.684002097699882
10,100,175,2,10,10,1,79975.0,35.39823008849557,1523.4375,-586.7579908675799,678,2.596364299610895
10,100,200,1,1,10,1,85425.0,35.8974358974359,1537.8246753246754,-602.7272727272727,858,2.5514436543848307
10,100,200,1,2,10,1,84375.0,35.9338061465721,1536.6776315789473,-611.6236162361623,846,2.512456338810828
10,100,200,1,5,10,1,86375.0,35.92964824120603,1523.3391608391607,-603.2352941176471,796,2.5252818853501444
10,100,200,1,10,10,1,79250.0,36.87315634218289,1520.2,-620.9696261682243,678,2.448106857304111
10,100,200,2,1,10,1,85425.0,35.8974358974359,1537.8246753246754,-602.7272727272727,858,2.5514436543848307
10,100,200,2,2,10,1,84375.0,35.9338061465721,1536.6776315789473,-611.6236162361623,846,2.512456338810828
10,100,200,2,5,10,1,86375.0,35.92964824120603,1523.3391608391607,-603.2352941176471,796,2.5252818853501444
10,100,200,2,10,10,1,79250.0,36.87315634218289,1520.2,-620.9696261682243,678,2.448106857304111
10,200,10,1,1,10,1,68087.5,10.256410256410255,3042.3295454545455,-241.1038961038961,858,12.61833423107999
10,200,10,1,2,10,1,67787.5,10.16548463356974,3052.0348837209303,-242.10526315789474,846,12.606231041456017
10,200,10,1,5,10,1,75037.5,10.301507537688442,3033.8414634146343,-239.8109243697479,796,12.650972725233165
10,200,10,1,10,10,1,62962.5,10.32448377581121,3026.785714285714,-251.93256578947367,678,12.014269393084474
10,200,10,2,1,10,1,68087.5,10.256410256410255,3042.3295454545455,-241.1038961038961,858,12.61833423107999
10,200,10,2,2,10,1,67787.5,10.16548463356974,3052.0348837209303,-242.10526315789474,846,12.606231041456017
10,200,10,2,5,10,1,75037.5,10.301507537688442,3033.8414634146343,-239.8109243697479,796,12.650972725233165
10,200,10,2,10,10,1,62962.5,10.32448377581121,3026.785714285714,-251.93256578947367,678,12.014269393084474
10,200,25,1,1,10,1,66875.0,12.383177570093459,2976.1792452830186,-308.9,857,9.634766090265519
10,200,25,1,2,10,1,66575.0,12.322274881516588,2982.9326923076924,-310.8445945945946,845,9.596218638442311
10,200,25,1,5,10,1,76900.0,12.562814070351758,2965.25,-309.44683908045977,796,9.582421358096344
10,200,25,1,10,10,1,62725.0,12.389380530973451,2968.154761904762,-322.05387205387206,678,9.21632999775969
10,200,25,2,1,10,1,66875.0,12.383177570093459,2976.1792452830186,-308.9,857,9.634766090265519
10,200,25,2,2,10,1,66575.0,12.322274881516588,2982.9326923076924,-310.8445945945946,845,9.596218638442311
10,200,25,2,5,10,1,76900.0,12.562814070351758,2965.25,-309.44683908045977,796,9.582421358096344
10,200,25,2,10,10,1,62725.0,12.389380530973451,2968.154761904762,-322.05387205387206,678,9.21632999775969
10,200,50,1,1,10,1,87537.5,15.42056074766355,2920.6439393939395,-405.14502762430936,857,7.208885066466248
10,200,50,1,2,10,1,81025.0,15.402843601895736,2925.1923076923076,-408.50840336134456,845,7.160666178768518
10,200,50,1,5,10,1,100187.5,15.829145728643216,2909.3253968253966,-404.6641791044776,796,7.189480925303885
10,200,50,1,10,10,1,76825.0,15.634218289085547,2915.0943396226417,-422.9895104895105,678,6.891646878545778
10,200,50,2,1,10,1,87537.5,15.42056074766355,2920.6439393939395,-405.14502762430936,857,7.208885066466248
10,200,50,2,2,10,1,81025.0,15.402843601895736,2925.1923076923076,-408.50840336134456,845,7.160666178768518
10,200,50,2,5,10,1,100187.5,15.829145728643216,2909.3253968253966,-404.6641791044776,796,7.189480925303885
10,200,50,2,10,10,1,76825.0,15.634218289085547,2915.0943396226417,-422.9895104895105,678,6.891646878545778
10,200,75,1,1,10,1,104362.5,19.39252336448598,2881.9277108433735,-480.3623188405797,857,5.999487465626573
10,200,75,1,2,10,1,99412.5,19.431279620853083,2885.060975609756,-482.5,845,5.9794009857197015
10,200,75,1,5,10,1,113925.0,19.849246231155778,2875.7911392405063,-481.4263322884012,796,5.973481187808703
10,200,75,1,10,10,1,94550.0,20.058997050147493,2878.676470588235,-503.9667896678967,678,5.712036050004845
10,200,75,2,1,10,1,104362.5,19.39252336448598,2881.9277108433735,-480.3623188405797,857,5.999487465626573
10,200,75,2,2,10,1,99412.5,19.431279620853083,2885.060975609756,-482.5,845,5.9794009857197015
10,200,75,2,5,10,1,113925.0,19.849246231155778,2875.7911392405063,-481.4263322884012,796,5.973481187808703
10,200,75,2,10,10,1,94550.0,20.058997050147493,2878.676470588235,-503.9667896678967,678,5.712036050004845
10,200,100,1,1,10,1,112350.0,21.962616822429908,2869.281914893617,-550.2245508982036,857,5.214747161335699
10,200,100,1,2,10,1,108462.5,22.03791469194313,2871.9086021505377,-553.4954407294833,845,5.188676167531724
10,200,100,1,5,10,1,117200.0,22.110552763819097,2865.056818181818,-549.7177419354839,796,5.211868927668824
10,200,100,1,10,10,1,107137.5,22.71386430678466,2866.0714285714284,-568.75,678,5.039246467817896
10,200,100,2,1,10,1,112350.0,21.962616822429908,2869.281914893617,-550.2245508982036,857,5.214747161335699
10,200,100,2,2,10,1,108462.5,22.03791469194313,2871.9086021505377,-553.4954407294833,845,5.188676167531724
10,200,100,2,5,10,1,117200.0,22.110552763819097,2865.056818181818,-549.7177419354839,796,5.211868927668824
10,200,100,2,10,10,1,107137.5,22.71386430678466,2866.0714285714284,-568.75,678,5.039246467817896
10,200,125,1,1,10,1,112837.5,23.83177570093458,2850.9803921568628,-617.5996932515337,857,4.616227021012664
10,200,125,1,2,10,1,109337.5,23.933649289099527,2853.2178217821784,-622.0015576323988,845,4.587155428746406
10,200,125,1,5,10,1,123225.0,24.120603015075375,2845.9635416666665,-617.8807947019867,796,4.606007446856021
10,200,125,1,10,10,1,110037.5,24.188790560471976,2850.762195121951,-646.352140077821,678,4.410540351546943
10,200,125,2,1,10,1,112837.5,23.83177570093458,2850.9803921568628,-617.5996932515337,857,4.616227021012664
10,200,125,2,2,10,1,109337.5,23.933649289099527,2853.2178217821784,-622.0015576323988,845,4.587155428746406
10,200,125,2,5,10,1,123225.0,24.120603015075375,2845.9635416666665,-617.8807947019867,796,4.606007446856021
10,200,125,2,10,10,1,110037.5,24.188790560471976,2850.762195121951,-646.352140077821,678,4.410540351546943
10,200,150,1,1,10,1,99550.0,25.46728971962617,2843.119266055046,-705.6818181818181,857,4.028896866551434
10,200,150,1,2,10,1,97962.5,25.59241706161137,2845.1388888888887,-709.3550955414013,845,4.010881019635719
10,200,150,1,5,10,1,110250.0,25.879396984924625,2837.9854368932038,-699.4067796610169,796,4.05770364174722
10,200,150,1,10,10,1,98887.5,26.253687315634217,2841.1516853932585,-726.7,678,3.9096624265766593
10,200,150,2,1,10,1,99550.0,25.46728971962617,2843.119266055046,-705.6818181818181,857,4.028896866551434
10,200,150,2,2,10,1,97962.5,25.59241706161137,2845.1388888888887,-709.3550955414013,845,4.010881019635719
10,200,150,2,5,10,1,110250.0,25.879396984924625,2837.9854368932038,-699.4067796610169,796,4.05770364174722
10,200,150,2,10,10,1,98887.5,26.253687315634217,2841.1516853932585,-726.7,678,3.9096624265766593
10,200,175,1,1,10,1,124350.0,27.80373831775701,2838.13025210084,-756.593851132686,857,3.7511939171220003
10,200,175,1,2,10,1,122762.5,27.96208530805687,2839.936440677966,-761.2253289473684,845,3.7307434903736905
10,200,175,1,5,10,1,129637.5,28.391959798994975,2833.1858407079644,-745.7017543859649,796,3.799355203396164
10,200,175,1,10,10,1,117687.5,29.20353982300885,2835.3535353535353,-762.5,678,3.718496439807915
10,200,175,2,1,10,1,124350.0,27.80373831775701,2838.13025210084,-756.593851132686,857,3.7511939171220003
10,200,175,2,2,10,1,122762.5,27.96208530805687,2839.936440677966,-761.2253289473684,845,3.7307434903736905
10,200,175,2,5,10,1,129637.5,28.391959798994975,2833.1858407079644,-745.7017543859649,796,3.799355203396164
10,200,175,2,10,10,1,117687.5,29.20353982300885,2835.3535353535353,-762.5,678,3.718496439807915
10,200,200,1,1,10,1,117412.5,28.738317757009348,2829.268292682927,-828.6065573770492,857,3.414489382800644
10,200,200,1,2,10,1,117825.0,28.90995260663507,2830.94262295082,-831.375,845,3.4051332105858605
10,200,200,1,5,10,1,127337.5,29.396984924623116,2824.0384615384614,-814.2793594306049,796,3.4681444750278403
10,200,200,1,10,10,1,112187.5,30.383480825958703,2824.878640776699,-836.1758474576271,678,3.3783308252273434
10,200,200,2,1,10,1,117412.5,28.738317757009348,2829.268292682927,-828.6065573770492,857,3.414489382800644
10,200,200,2,2,10,1,117825.0,28.90995260663507,2830.94262295082,-831.375,845,3.4051332105858605
10,200,200,2,5,10,1,127337.5,29.396984924623116,2824.0384615384614,-814.2793594306049,796,3.4681444750278403
